,Gender,Height,Weight,bmi,birth_yr
5817,Female,67.07366076,160.459759,25.12906585,1924
5818,Female,62.69468206,126.6927143,22.7093373,1941
5819,Female,67.23465395,153.4265061,23.91268132,1945
5820,Female,62.80323341,126.0105657,22.50905085,1958
5821,Female,62.11751221,137.2821781,25.06687999,1959
5822,Female,57.80732285,107.7050259,22.70829275,1964
5823,Female,63.41385406,121.2008492,21.23496718,1937
5824,Female,62.38553415,137.5336705,24.89748427,1946
5825,Female,62.0501442,127.0510315,23.24913685,1928
5826,Female,63.77807936,149.8949514,25.96320853,1962
5827,Female,68.71741965,166.7999758,24.88722794,1937
5828,Female,65.07796828,148.7331537,24.7430962,1922
5829,Female,61.56060912,116.6267983,21.68237071,1934
5830,Female,61.71892388,121.6065086,22.49232542,1955
5831,Female,64.52160984,147.0250106,24.88255993,1928
5832,Female,60.7710585,109.8373857,20.95418696,1942
5833,Female,65.25472985,140.5053866,23.24787228,1960
5834,Female,63.2546663,135.8656636,23.92427608,1939
5835,Female,65.0422212,142.9042541,23.79954521,1953
5836,Female,63.7838704,139.3405373,24.13070289,1962
5837,Female,62.92004949,131.5736751,23.41559098,1965
5838,Female,63.27171853,149.1227265,26.24453023,1960
5839,Female,64.42433829,136.9769518,23.25207919,1960
5840,Female,65.15507988,137.8061657,22.87106115,1931
5841,Female,64.24281547,138.4064964,23.62770676,1960
5842,Female,61.89365652,117.6461029,21.63712199,1923
5843,Female,62.75595876,122.5153196,21.91768536,1932
5844,Female,67.71123154,145.4084463,22.34510692,1930
5845,Female,66.29391975,168.14351,26.95547203,1947
5846,Female,58.57757583,109.0516293,22.39152113,1953
5847,Female,61.65177189,129.0282414,23.91706485,1952
5848,Female,58.47098364,103.0459528,21.23559179,1953
5849,Female,64.95634475,144.7590894,24.17224098,1969
5850,Female,57.9470911,91.46899763,19.19220481,1973
5851,Female,68.11141864,154.7858828,23.50746106,1966
5852,Female,60.14386882,107.1660506,20.87318549,1955
5853,Female,65.64262176,155.9110233,25.49289834,1926
5854,Female,63.82272487,138.8957124,24.02439082,1928
5855,Female,67.54666331,150.8878695,23.30025931,1968
5856,Female,67.45028339,168.5170671,26.09699868,1930
5857,Female,64.96414662,125.8200715,21.00470956,1937
5858,Female,62.14929576,131.1149727,23.91630559,1937
5859,Female,64.60135853,168.9078937,28.51549224,1950
5860,Female,65.11421536,142.9719144,23.75818929,1937
5861,Female,64.31050918,158.7451293,27.04274304,1971
5862,Female,62.65934396,124.2572112,22.29790928,1918
5863,Female,63.96322684,110.5810019,19.04294087,1960
5864,Female,64.93464296,129.2193545,21.59180167,1972
5865,Female,66.69035287,157.7938252,24.99644241,1972
5866,Female,68.02228235,162.6525282,24.76695686,1959
5867,Female,62.9027288,137.0417948,24.40216135,1921
5868,Female,63.66579779,122.1482527,21.23191255,1938
5869,Female,58.37681219,96.57921203,19.9671985,1932
5870,Female,62.2438493,113.2906375,20.60228374,1970
5871,Female,67.27724957,155.6426032,24.22736923,1941
5872,Female,61.92369767,134.6821266,24.74630896,1958
5873,Female,61.64664118,134.4757731,24.93098517,1949
5874,Female,63.13233936,130.5147365,23.07119103,1923
5875,Female,65.67830604,146.5133767,23.9302712,1935
5876,Female,61.82727815,129.6853101,23.90257877,1921
5877,Female,61.66643509,120.6061593,22.34529183,1941
5878,Female,65.69812788,145.6251842,23.77085091,1924
5879,Female,59.2644117,117.535232,23.57731482,1933
5880,Female,64.52062705,133.2942383,22.55944687,1913
5881,Female,63.90564697,169.0791294,29.1692834,1930
5882,Female,60.61438596,130.3700115,25.00002902,1950
5883,Female,65.93942566,157.1603635,25.46636348,1936
5884,Female,59.27965397,86.89071184,17.4211277,1923
5885,Female,66.80249134,152.0677667,24.00855808,1951
5886,Female,63.79052863,122.1211978,21.14427905,1924
5887,Female,65.68203323,137.067229,22.38487562,1962
5888,Female,67.41306357,146.0900406,22.64887894,1947
5889,Female,64.76544982,150.5606753,25.28942823,1931
5890,Female,66.32396557,148.938464,23.8550389,1940
5891,Female,63.69530743,120.9655763,21.00686051,1943
5892,Female,61.75031047,141.2854995,26.10559099,1954
5893,Female,62.34460773,128.7323902,23.33480997,1972
5894,Female,66.38743529,124.277552,19.86713013,1933
5895,Female,61.59547432,140.3768012,26.06825514,1930
5896,Female,67.94173691,142.9619779,21.82033865,1921
5897,Female,64.71546467,146.1894933,24.59315471,1958
5898,Female,64.50565391,143.0434578,24.22069855,1933
5899,Female,62.78886779,130.0719252,23.24515751,1952
5900,Female,69.2467637,168.2180195,24.71654609,1931
5901,Female,60.94956167,114.791401,21.77120223,1934
5902,Female,65.7774434,167.6862317,27.30597291,1921
5903,Female,70.08392113,165.7713225,23.77863096,1969
5904,Female,64.39909116,141.7305126,24.07787247,1973
5905,Female,62.2671781,129.3516499,23.5054101,1959
5906,Female,65.34153085,164.0304165,27.06823925,1924
5907,Female,65.880014,131.7614428,21.38923269,1931
5908,Female,60.68038772,119.1956979,22.80752269,1953
5909,Female,64.38706146,133.1152129,22.62271425,1935
5910,Female,68.0593086,150.9796778,22.96453507,1975
5911,Female,63.98969206,141.4877525,24.34518261,1920
5912,Female,64.10201303,141.74505,24.30405807,1927
5913,Female,64.74900746,149.3314873,25.09570431,1940
5914,Female,63.15162935,119.1911945,21.05665011,1970
5915,Female,60.93869849,135.6015684,25.72720414,1946
5916,Female,61.69433713,122.7464946,22.72127629,1933
5917,Female,65.74771091,139.8383629,22.79183467,1956
5918,Female,68.6686722,168.5407575,25.18267558,1922
5919,Female,61.68554306,126.0073366,23.33153304,1966
5920,Female,64.37461739,135.6239482,23.0579817,1925
5921,Female,60.44378913,109.6883258,21.15296608,1921
5922,Female,65.60635039,156.0430873,25.5427119,1943
5923,Female,62.78427635,109.0296902,19.48754904,1960
5924,Female,61.10051608,114.9558142,21.69478816,1931
5925,Female,65.02031402,156.7356928,26.12065191,1937
5926,Female,57.48139209,87.49657111,18.65738219,1968
5927,Female,59.52719696,123.0446678,24.46505303,1975
5928,Female,62.19627449,120.0081987,21.85729445,1945
5929,Female,59.99806593,113.9449883,22.30154522,1942
5930,Female,62.01501358,121.2394362,22.21081275,1920
5931,Female,62.59053471,119.5415943,21.4988856,1948
5932,Female,68.6213425,161.3503565,24.14158264,1957
5933,Female,60.85431119,140.811514,26.78981378,
5934,Female,62.1458607,128.9679968,23.52728258,
5935,Female,59.18173123,106.7724885,21.47821884,
5936,Female,61.35111385,121.9663436,22.83017968,1918
5937,Female,68.60383564,179.1819241,26.82326431,1928
5938,Female,64.83144937,128.344592,21.51395922,1952
5939,Female,63.01325688,121.7875666,21.6099284,1952
5940,Female,59.83771201,127.9477482,25.17659057,1956
5941,Female,61.9627955,133.3747615,24.4751791,1960
5942,Female,61.24582794,102.9180335,19.33092734,1963
5943,Female,61.73903741,127.160584,23.50428448,1951
5944,Female,62.61886316,118.7161681,21.33112406,1942
5945,Female,65.48082052,144.6430317,23.76750091,1922
5946,Female,62.21184244,114.8507623,20.90749416,1925
5947,Female,59.99852911,96.8564881,18.95665646,1944
5948,Female,65.53155383,158.5988277,26.02035816,1950
5949,Female,64.24667196,145.0280152,24.75511003,1932
5950,Female,64.0906871,140.5301672,24.10426741,1943
5951,Female,62.50449688,142.6396419,25.72361147,1951
5952,Female,62.64351709,142.8873793,25.65404392,
5953,Female,66.64463472,145.5401897,23.08696166,1970
5954,Female,68.12290083,163.3446317,24.79892351,1928
5955,Female,62.00807715,136.9972204,25.10322138,1927
5956,Female,65.59356299,150.9350543,24.71621134,1920
5957,Female,63.57792735,140.7609389,24.53486385,1928
5958,Female,65.563359,141.2917843,23.15841046,1980
5959,Female,56.75760363,88.88485318,19.43989374,1929
5960,Female,58.04838794,92.32582991,19.30443619,1928
5961,Female,68.59066677,171.175342,25.63453146,1933
5962,Female,63.70113971,152.9049628,26.5485866,1964
5963,Female,63.17884675,139.0521024,24.5441728,1937
5964,Female,67.63212777,164.8676052,25.39472163,1939
5965,Female,66.5400155,159.992035,25.45931976,1964
5966,Female,62.23130644,136.6812383,24.86596379,1925
5967,Female,60.57863068,97.97755401,18.81056834,1965
5968,Female,63.3503419,136.1819166,23.907587,1921
5969,Female,67.04924432,160.7380964,25.19099226,1947
5970,Female,67.51869267,170.3308892,26.3244674,1961
5971,Female,65.65170738,159.4901643,26.07090362,1950
5972,Female,62.62385249,142.9468274,25.68083779,1928
5973,Female,63.50045353,137.1987003,23.97234791,1935
5974,Female,65.87103803,156.4323785,25.40106131,1945
5975,Female,64.84723373,144.9068857,24.27841566,1949
5976,Female,60.25749331,110.1011398,21.36406652,1953
5977,Female,70.9321942,175.9544006,24.63925504,1965
5978,Female,59.66434062,107.3222459,21.24096731,1921
5979,Female,62.19590817,137.284027,25.00406455,1961
5980,Female,66.30910094,147.5865,23.64909814,1967
5981,Female,65.67901099,148.2921528,24.2202817,1922
5982,Female,58.85839773,98.54936416,20.04246734,1970
5983,Female,63.69029962,132.9711104,23.09537085,1930
5984,Female,63.16673849,130.7409331,23.08601121,1934
5985,Female,60.5977271,106.969692,20.5240141,1950
5986,Female,62.82508056,111.6150899,19.92374772,1978
5987,Female,62.71365237,119.7897827,21.45901667,1964
5988,Female,62.20503763,122.9178819,22.38093276,1960
5989,Female,63.85709803,125.4017196,21.66702899,1975
5990,Female,60.97800907,125.1043358,23.70500816,1955
5991,Female,66.70007476,135.8560078,21.5149547,1940
5992,Female,60.30344308,134.6948628,26.09642655,1927
5993,Female,62.55949471,129.4392311,23.30202633,1941
5994,Female,63.00806713,139.393373,24.73796904,1943
5995,Female,61.39920632,118.2432149,22.09860929,1945
5996,Female,64.01365361,121.8127222,20.9440973,1948
5997,Female,62.1000961,109.3490317,19.97766038,1976
5998,Female,65.25368855,149.5311184,24.74204992,1951
5999,Female,68.04014331,161.8818408,24.63666532,1927
6000,Female,65.60557537,136.1437489,22.28591332,1950
6001,Female,65.17483088,139.9899341,23.2194117,
6002,Female,63.71596998,144.2567905,25.03536322,1932
6003,Female,64.96709452,134.7249661,22.48927333,
6004,Female,62.58646378,132.7322547,23.87425743,1925
6005,Female,66.07387009,162.9499448,26.29716651,1961
6006,Female,60.66682247,121.5981684,23.27763023,1945
6007,Female,64.84664419,149.6683685,25.07663397,1956
6008,Female,62.32119688,132.1185901,23.96660888,1966
6009,Female,63.52497621,147.0268505,25.66976311,1928
6010,Female,61.08637767,127.1665764,24.01034844,1950
6011,Female,64.17107603,127.2123134,21.76530393,1958
6012,Female,66.26152705,153.7610221,24.67388892,1918
6013,Female,57.20794645,99.49482376,21.41913849,1947
6014,Female,63.32285136,130.8751159,22.9958985,1968
6015,Female,58.98057425,105.9717599,21.46280019,1969
6016,Female,64.39369345,152.2234019,25.86479143,1949
6017,Female,66.3603886,152.7570847,24.43980572,1958
6018,Female,64.53704804,130.6702599,22.10409765,1966
6019,Female,66.59513683,154.3179978,24.51578351,1925
6020,Female,64.76122573,151.9422647,25.52482093,1934
6021,Female,59.76540236,133.4794844,26.32867804,1932
6022,Female,63.34941636,156.005408,27.38852514,1928
6023,Female,63.91972256,146.8326401,25.32019663,1920
6024,Female,65.26855729,161.4777443,26.70661691,1928
6025,Female,66.39159571,148.0556401,23.66535215,1931
6026,Female,64.85319827,135.013854,22.61672756,1937
6027,Female,66.89562967,151.5312834,23.85728608,1939
6028,Female,65.89726968,150.4788514,24.41489466,1944
6029,Female,63.74925332,133.5115409,23.14636686,1945
6030,Female,62.49568087,137.5368148,24.81036671,1946
6031,Female,66.05957019,141.3011082,22.8133104,1946
6032,Female,62.37258696,135.7223056,24.57977726,1950
6033,Female,63.44221178,134.8019736,23.59684006,1922
6034,Female,64.52899794,131.1207907,22.18584356,1931
6035,Female,64.24834298,139.2523386,23.76801231,1936
6036,Female,63.45611879,124.0316881,21.70200566,1943
6037,Female,64.74579099,147.318866,24.75993578,1959
6038,Female,63.90216151,150.1875985,25.91297074,1965
6039,Female,61.07244351,111.765897,21.11217339,1939
6040,Female,63.18086385,117.0102569,20.65223425,1923
6041,Female,64.21824828,137.6063446,23.50908778,1931
6042,Female,61.49888657,102.6969745,19.13098681,1954
6043,Female,63.97683336,142.3728799,24.50733112,1947
6044,Female,61.25757265,131.4692816,24.684194,1960
6045,Female,65.65612605,136.8819796,22.37226721,1926
6046,Female,64.12416537,135.0033475,23.13211354,1938
6047,Female,67.72908192,147.5058713,22.65547429,1943
6048,Female,56.63041198,89.48048027,19.65817031,1948
6049,Female,58.2136141,98.86925293,20.55542006,1937
6050,Female,60.04077935,125.681644,24.56368052,1949
6051,Female,59.49740602,125.601269,24.99839884,1963
6052,Female,65.55625722,133.3521644,21.86180401,1924
6053,Female,63.06841835,131.1570669,23.2317564,1921
6054,Female,62.86463327,120.2471476,21.43760376,1928
6055,Female,65.47690259,138.1243692,22.69908144,1963
6056,Female,67.32040665,149.0788272,23.17590676,1972
6057,Female,60.40689306,122.2233387,23.59909636,1958
6058,Female,62.79049539,145.9920454,26.08889009,1963
6059,Female,64.48249467,140.0108252,23.7242331,1915
6060,Female,63.79484016,124.6556389,21.58017939,1931
6061,Female,63.37414261,138.0248037,24.21292035,1938
6062,Female,62.79478141,123.5178064,22.06971338,1940
6063,Female,62.89483969,129.943212,23.1439668,1954
6064,Female,63.12513643,120.2741886,21.26581371,1962
6065,Female,61.3884204,130.7341803,24.44164657,1972
6066,Female,65.05814658,142.308517,23.6887284,1924
6067,Female,60.64710531,121.8802568,23.34680392,1957
6068,Female,63.88487552,126.9388714,21.91355084,1954
6069,Female,65.20735945,150.4985789,24.93752797,1962
6070,Female,67.96301617,162.4099885,24.77317529,1933
6071,Female,62.30249658,128.3871093,23.30369295,1961
6072,Female,66.77171597,126.3602341,19.96823025,1942
6073,Female,65.22313622,129.1360695,21.38742191,1962
6074,Female,64.814292,145.9059831,24.47066475,1936
6075,Female,61.30514652,122.5347437,22.97098435,1940
6076,Female,64.53286278,148.2067433,25.07380996,1938
6077,Female,62.02462285,116.9714575,21.42228861,1948
6078,Female,61.78145227,119.9561986,22.14219635,1934
6079,Female,64.23556163,141.4013452,24.14441674,1939
6080,Female,62.34179618,137.492143,24.92490365,1947
6081,Female,59.03030228,107.7012466,21.7763428,1963
6082,Female,65.25944197,149.599596,24.74901609,1949
6083,Female,63.68318099,127.5975152,22.16700144,1959
6084,Female,66.89411123,140.3460606,22.09727294,1934
6085,Female,59.16960398,112.0439445,22.54785812,1932
6086,Female,59.13908731,113.4687304,22.85815582,1930
6087,Female,60.96626408,109.9463346,20.84086874,1921
6088,Female,65.79751568,134.3427445,21.86298479,1953
6089,Female,66.42211677,156.7526313,25.03246659,1957
6090,Female,57.54026863,96.19051124,20.46928588,1967
6091,Female,61.9059185,114.5683767,21.06272925,1943
6092,Female,65.20448102,143.5633393,23.79046306,1969
6093,Female,69.19026386,164.044585,24.1427176,1975
6094,Female,64.00887647,154.0514298,26.49107327,1964
6095,Female,63.95730896,127.44497,21.95111393,1924
6096,Female,66.26929911,141.902024,22.76554566,1943
6097,Female,65.17267686,143.8780294,23.86588761,1950
6098,Female,61.93235191,124.7801646,22.92052903,1969
6099,Female,66.81368056,168.5979295,26.60943621,1972
6100,Female,62.90082475,137.4204558,24.47106856,1945
6101,Female,62.37541849,134.8709061,24.42336833,1949
6102,Female,66.84289808,151.4646487,23.88443479,1941
6103,Female,63.88751514,124.7533776,21.53448786,1924
6104,Female,66.84758482,165.2725113,26.05814,1976
6105,Female,66.50465323,144.2108305,22.97248836,1942
6106,Female,58.70631542,101.9904703,20.84990959,1936
6107,Female,63.1773988,138.0225925,24.36357011,1968
6108,Female,65.15147542,122.7516541,20.37478673,1967
6109,Female,63.08502361,124.4596255,22.03383935,1963
6110,Female,62.09985424,133.7142245,24.42928056,1944
6111,Female,64.58807841,129.3931761,21.85349357,1970
6112,Female,63.29382892,159.8213042,28.10775515,1940
6113,Female,64.09109366,142.1625528,24.38395102,1958
6114,Female,62.20596414,130.5268833,23.76567456,1960
6115,Female,61.19198331,103.5863855,19.4907185,1930
6116,Female,67.25580418,142.8662452,22.25278232,1924
6117,Female,71.43894678,175.0354915,24.16407979,1920
6118,Female,60.55060489,108.2158828,20.79544717,1947
6119,Female,62.61166008,125.0940219,22.48227974,
6120,Female,61.87946336,108.1366394,19.89729414,1920
6121,Female,62.31575207,123.7835638,22.4585405,1937
6122,Female,64.06331722,116.4714427,19.99469751,1960
6123,Female,60.19489695,127.8600001,24.86162885,1932
6124,Female,68.23055435,161.3342321,24.41647445,1947
6125,Female,65.42018319,134.6127158,22.1603596,1951
6126,Female,65.64048341,148.4989196,24.28253264,1955
6127,Female,59.5129817,106.6364295,21.21272222,1935
6128,Female,64.98119598,129.8395889,21.66436481,1917
6129,Female,65.87787498,159.8154688,25.94501216,1947
6130,Female,59.30778715,108.4259896,21.71821774,1923
6131,Female,66.07219278,142.595275,23.01346027,1943
6132,Female,65.1908596,152.4997607,25.28191551,1949
6133,Female,65.69358887,140.6084124,22.95511945,1950
6134,Female,62.5864299,133.9281798,24.08939192,1956
6135,Female,66.41090779,161.9913856,25.87779783,1922
6136,Female,65.12952823,132.0637764,21.93522412,1929
6137,Female,65.38331153,129.375502,21.32222152,1932
6138,Female,67.17976088,159.3186434,24.87161127,1946
6139,Female,64.26199957,148.3904797,25.31697414,1953
6140,Female,64.17252542,142.4334237,24.3684486,1961
6141,Female,61.10321629,120.409351,22.72198677,1966
6142,Female,68.24470989,158.2517189,23.94002948,1921
6143,Female,63.41995464,125.962116,22.06491824,1940
6144,Female,65.88076207,159.8732014,25.95210993,1936
6145,Female,65.002512,156.0571759,26.02182142,1966
6146,Female,61.70957103,120.6043393,22.31372662,1931
6147,Female,69.43688968,170.1388567,24.86206633,1924
6148,Female,65.43169834,153.8187433,25.313203,1929
6149,Female,64.84259489,142.8791805,23.94210917,1932
6150,Female,64.88968721,153.5862472,25.69893915,1937
6151,Female,61.82516955,144.5554845,26.64515006,1958
6152,Female,63.94262365,125.1941184,21.5733332,1953
6153,Female,63.921176,140.8838346,24.29326457,1922
6154,Female,60.71819027,116.6902151,22.30031674,1941
6155,Female,63.97982305,156.6245497,26.95802024,1968
6156,Female,68.63607651,156.4130944,23.39281237,1974
6157,Female,61.29848462,137.9944788,25.8747679,1958
6158,Female,60.88950084,113.0624577,21.48561666,1955
6159,Female,64.12266119,141.0519382,24.16964164,1938
6160,Female,68.21106634,145.4869036,22.03070788,1959
6161,Female,67.02237071,162.0265524,25.41328745,1934
6162,Female,70.26627391,158.234596,22.57989004,1941
6163,Female,60.84274036,131.3054342,24.9907561,1942
6164,Female,62.81735396,143.2487703,25.57677917,1943
6165,Female,67.69056208,177.5006289,27.29341535,1962
6166,Female,61.25243523,122.824105,23.06487566,1951
6167,Female,66.07668187,156.2007061,25.20581644,1918
6168,Female,69.33673566,167.6357866,24.56711635,1935
6169,Female,60.57920806,127.3545,24.45013948,1949
6170,Female,61.65417466,141.4963246,26.22614217,1954
6171,Female,63.73768221,139.674979,24.22369059,1964
6172,Female,62.23071362,108.1920028,19.68338679,1964
6173,Female,65.18289324,143.7641298,23.83951973,1967
6174,Female,65.49759091,151.5421182,24.88839721,1969
6175,Female,65.24244306,144.7572027,23.9603954,1972
6176,Female,65.91903699,165.0649701,26.76377919,1977
6177,Female,55.85121382,103.7671373,23.43736763,1971
6178,Female,58.80965363,93.05409138,18.95625135,1931
6179,Female,63.70006702,142.3220397,24.71192685,1911
6180,Female,62.85233176,145.3154971,25.91691905,1960
6181,Female,64.89686166,143.3446924,23.97996005,1961
6182,Female,63.3906337,110.5131809,19.37662443,1960
6183,Female,64.23521606,143.313588,24.47119735,1941
6184,Female,63.53546936,137.6229585,24.01997956,1943
6185,Female,66.2040392,153.4137087,24.66092847,1969
6186,Female,60.39463562,130.7854321,25.2625316,1960
6187,Female,69.6262622,159.8678708,23.23428206,1967
6188,Female,67.29725385,161.6447621,25.14671038,1956
6189,Female,62.59001755,132.321686,23.79770672,1942
6190,Female,64.83275222,136.4307282,22.86849106,1927
6191,Female,61.92450049,113.66111,20.88339474,1925
6192,Female,64.11049888,146.7562629,25.15663567,1920
6193,Female,61.14474693,118.7982296,22.3875152,1944
6194,Female,64.58779507,140.774671,23.77594747,1957
6195,Female,64.36124908,141.2010452,24.01614032,1978
6196,Female,66.06648919,158.5039833,25.58538474,1958
6197,Female,59.83026358,99.72474197,19.62796695,1962
6198,Female,64.00783813,135.6674164,23.33046877,1927
6199,Female,64.11091536,134.1648394,22.99794275,1929
6200,Female,61.77436603,122.4053644,22.59946125,1960
6201,Female,64.05697554,139.4361968,23.9418055,1962
6202,Female,65.93555512,152.120567,24.65260575,1964
6203,Female,63.11858825,122.1151061,21.59578857,1948
6204,Female,68.80466487,167.9461716,24.99473689,1927
6205,Female,70.27402328,187.0017876,26.67904936,1967
6206,Female,62.32555504,144.9423348,26.28918799,1947
6207,Female,59.81504852,112.0974171,22.07440041,1925
6208,Female,62.9964836,122.5647001,21.75940519,1938
6209,Female,61.98344472,110.514437,20.26664347,1942
6210,Female,64.15939075,136.8475981,23.42237584,1918
6211,Female,60.52291207,124.7422909,23.99320765,1921
6212,Female,64.13585627,132.9917952,22.77913784,1936
6213,Female,63.72746926,140.0252851,24.29222808,1951
6214,Female,66.16753664,153.7504439,24.74233451,1959
6215,Female,67.73668409,152.7061928,23.44892907,1923
6216,Female,67.83273727,160.3547688,24.55372705,1955
6217,Female,58.10966317,96.26625015,20.08591256,1937
6218,Female,61.53299916,115.2023128,21.43676565,1953
6219,Female,62.89449041,151.3474651,26.95654169,1962
6220,Female,63.10444892,138.3357127,24.47533157,1963
6221,Female,64.0729203,127.2231881,21.8339075,1947
6222,Female,62.4106343,143.3474601,25.92907585,1958
6223,Female,64.31686633,143.8595692,24.50209568,1921
6224,Female,65.88106687,166.3487935,27.0030386,1924
6225,Female,66.62488381,141.1872616,22.40973983,1925
6226,Female,62.02647968,123.172684,22.55663785,1939
6227,Female,61.46733268,137.1435374,25.57412837,1941
6228,Female,60.82576625,113.619398,21.6367255,1970
6229,Female,60.58879917,109.306131,20.97848207,1972
6230,Female,60.12416703,119.0574255,23.20451901,1973
6231,Female,56.85608213,97.36497833,21.22086785,1955
6232,Female,61.30392413,128.2692647,24.0469657,1965
6233,Female,59.70748466,109.9236232,21.72439609,1924
6234,Female,69.59810682,173.5299447,25.24025887,1956
6235,Female,66.94262276,136.1322231,21.40275688,1934
6236,Female,58.64632986,96.52484983,19.77295992,1937
6237,Female,60.70979338,117.3331738,22.42939388,1929
6238,Female,61.83971277,127.3276282,23.45859248,1934
6239,Female,66.88732345,162.8724534,25.6492241,1941
6240,Female,61.04190509,131.7023136,24.90298887,1960
6241,Female,62.95232155,134.7337456,23.95339692,1929
6242,Female,66.36787715,157.6160052,25.21150037,1930
6243,Female,65.67417835,159.8904138,26.11844754,1931
6244,Female,60.67078447,100.5598403,19.24773288,1958
6245,Female,63.16697594,120.9445772,21.35602683,1947
6246,Female,65.64671418,164.5575209,26.90332626,1954
6247,Female,58.96406899,91.78554983,18.60003029,1972
6248,Female,63.55211992,131.2986446,22.904161,1965
6249,Female,66.64672098,151.4455385,24.02221993,1918
6250,Female,65.07541893,140.0529789,23.30089669,1923
6251,Female,59.90027453,118.4689471,23.26275419,1921
6252,Female,62.03126468,128.7486884,23.57413526,1922
6253,Female,68.68723219,173.1158126,25.85228497,1947
6254,Female,67.24822361,172.7136248,26.90786216,1936
6255,Female,62.52361188,127.1497346,22.91614545,1936
6256,Female,60.79782025,125.9344238,24.00394761,1931
6257,Female,58.68839161,119.5990004,24.46455743,1962
6258,Female,64.86131813,137.8295084,23.08260901,1964
6259,Female,70.54430599,196.107116,27.76410328,1935
6260,Female,66.25075083,140.5344275,22.55876647,1949
6261,Female,62.75917679,134.7447573,24.10302929,1957
6262,Female,60.43405462,118.4816241,22.85608076,1968
6263,Female,64.83135951,143.086256,23.98511976,1955
6264,Female,61.63063584,141.9804472,26.33597928,1948
6265,Female,64.89687836,149.5452,25.01722258,1960
6266,Female,63.26557982,148.9842158,26.22524191,1953
6267,Female,64.43523315,122.5636535,20.79836131,1947
6268,Female,61.764569,147.9577168,27.32580844,1962
6269,Female,60.12986745,107.9193152,21.02969222,1962
6270,Female,59.31253404,92.04308757,18.4336972,1965
6271,Female,66.94105461,135.0100413,21.22732156,1932
6272,Female,63.03869438,141.1707276,25.02905556,1931
6273,Female,65.53746312,149.2941826,24.48938403,1972
6274,Female,63.03426018,143.324946,25.41456589,1963
6275,Female,63.36453642,135.9003519,23.84746864,1927
6276,Female,65.22238954,153.4504405,25.41493225,1920
6277,Female,60.36017485,127.8418125,24.72214617,1957
6278,Female,68.16926789,160.3472255,24.31075344,1965
6279,Female,64.74364313,141.9806467,23.86432264,1954
6280,Female,65.39713247,141.5060198,23.31158123,1916
6281,Female,62.94680791,131.2673993,23.34122724,1922
6282,Female,67.10984048,161.5482523,25.27225993,1935
6283,Female,61.26649788,101.2449191,19.00383955,1942
6284,Female,65.08949215,133.3134954,22.17004519,1911
6285,Female,65.28494604,129.2936024,21.37298426,1967
6286,Female,64.99171357,137.8019703,22.98548547,1934
6287,Female,64.8412154,154.4253044,25.87798171,1933
6288,Female,60.19085828,117.9555182,22.93883827,1967
6289,Female,69.64038156,157.0142879,22.81030639,1923
6290,Female,57.67518109,125.9418654,26.67512216,1934
6291,Female,61.56947428,128.5393113,23.89017367,1978
6292,Female,57.55871033,105.1739234,22.36661154,1964
6293,Female,65.79854427,143.7902033,23.39973591,1926
6294,Female,62.95254098,120.673464,21.45356545,1955
6295,Female,69.0511806,166.4519373,24.5957951,1971
6296,Female,64.02742631,146.7899857,25.22775281,1934
6297,Female,59.49907739,128.9156586,25.65661974,1934
6298,Female,64.23394553,151.5407889,25.87703864,1958
6299,Female,65.78672302,159.3739218,25.94507801,1976
6300,Female,62.19870734,122.5489254,22.31829523,1964
6301,Female,62.82824801,123.0711759,21.96649066,1972
6302,Female,60.67343081,112.7154328,21.57250139,1933
6303,Female,60.78481604,114.8923264,21.90862082,1944
6304,Female,60.15950903,116.1063761,22.60277347,1925
6305,Female,58.64461182,95.78796887,19.62316074,1925
6306,Female,64.29469845,148.0660973,25.2359426,1962
6307,Female,60.75091525,113.4184015,21.65170496,1950
6308,Female,66.19049727,151.3217383,24.33460286,
6309,Female,65.68294496,144.2361949,23.55500781,1983
6310,Female,61.55011257,129.7543675,24.13117731,1961
6311,Female,63.39650483,150.5420438,26.39012253,1931
6312,Female,61.94547679,125.2247068,22.9924395,1929
6313,Female,64.0512364,135.7940657,23.32061425,1922
6314,Female,64.57326785,148.4755545,25.08786214,1932
6315,Female,63.49706582,134.9154386,23.57591538,1959
6316,Female,62.67015682,111.0806583,19.926504,1956
6317,Female,62.81038757,124.2675881,22.19264937,1947
6318,Female,62.65661875,123.8704937,22.23044664,1949
6319,Female,59.43615128,111.8641397,22.31021509,1938
6320,Female,64.49394276,127.704661,21.63132496,1918
6321,Female,60.69341088,130.0178479,24.8676137,1906
6322,Female,63.70995948,135.8499247,23.58082381,1924
6323,Female,59.79858727,102.7878264,20.25228654,1942
6324,Female,63.52418987,129.9107459,22.68198375,1947
6325,Female,68.46058235,170.1067118,25.57139969,1954
6326,Female,66.64835582,159.5935443,25.31341088,1929
6327,Female,66.71937696,146.8915768,23.24915417,1962
6328,Female,65.15745357,136.7543482,22.69484214,1946
6329,Female,69.50040047,178.0206745,25.96629919,1934
6330,Female,63.03744961,131.0488453,23.23540033,1943
6331,Female,60.67972344,114.83103,21.97284559,1960
6332,Female,59.10419563,103.4189167,20.85823665,1945
6333,Female,60.00246348,114.4457208,22.39626642,1950
6334,Female,62.79256578,119.173397,21.29497279,1939
6335,Female,61.5508608,122.8834374,22.85279471,1944
6336,Female,67.48073671,164.4553438,25.44500779,1929
